usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-9035d3f7,S-6ddb0593,2023-10-03,feature_37,1,753,0,False
U-97c714e9,S-145a62b1,2024-11-17,feature_9,11,7513,0,False
U-26b7ee1f,S-0055cb34,2022-07-30,feature_39,7,3749,0,False
U-42e0f00c,S-719db9f6,2023-02-25,feature_26,6,109,0,False
U-49942482,S-02ed1787,2023-07-15,feature_25,14,3444,1,False
U-5b48b5a5,S-03344745,2021-07-13,feature_10,11,509,0,False
U-d2221950,S-f7184c1b,2022-02-15,feature_34,12,3368,0,False
U-ada64820,S-14aa83a6,2022-10-21,feature_13,10,1213,2,False
U-05622a8a,S-184fac3b,2022-12-29,feature_35,8,1283,0,False
U-a57f4efa,S-e55c6fdf,2024-01-07,feature_25,10,358,0,False
U-279cfcf9,S-a68b3c8e,2024-11-22,feature_34,15,6076,0,False
U-41d24195,S-681c66d5,2024-02-04,feature_18,2,355,0,False
U-76d1b4c5,S-bafb9261,2021-09-12,feature_38,8,1510,0,False
U-5c207dc4,S-1a1c4fb3,2022-09-23,feature_39,4,1499,0,False
U-c93d0c57,S-d92c3ae7,2024-12-11,feature_15,19,4942,0,False
U-dfacf943,S-dfe279d3,2024-03-15,feature_37,10,1382,0,False
U-3ec9bc53,S-eae7d4f6,2023-04-24,feature_5,10,3720,0,True
U-0b1fd53a,S-d88f052a,2022-12-16,feature_22,10,1738,0,False
U-f20a3b0c,S-208c486f,2021-08-02,feature_21,4,3570,0,False
U-cad544bd,S-a242f6bc,2022-06-17,feature_40,7,6434,1,False
U-08f8d0a9,S-fb19c91c,2024-06-25,feature_11,8,4298,1,False
U-ffaebd2d,S-f5f12e88,2024-03-13,feature_3,6,2671,0,True
U-e35ee94c,S-40924819,2024-10-23,feature_21,9,2555,0,False
U-ebc40bf0,S-2c74cbab,2024-06-29,feature_16,10,528,0,False
U-6fb3c366,S-afa63c63,2024-09-22,feature_19,8,12696,0,True
U-f9afeab1,S-362c1ed3,2022-08-05,feature_34,7,5586,0,False
U-3f825fe6,S-ac0b8378,2023-03-07,feature_29,7,84,0,True
U-0d3bc1ef,S-06ece1cf,2023-11-19,feature_14,15,1244,1,False
U-038d555e,S-831bef9a,2024-06-01,feature_20,13,612,0,False
U-78dee701,S-546955d8,2023-01-14,feature_14,10,4635,0,False
U-2cb156cd,S-c9e2173f,2023-01-11,feature_12,5,525,0,False
U-e400a531,S-b500ff79,2024-07-30,feature_1,13,17,0,False
U-3a8af828,S-98367e26,2022-10-06,feature_35,2,5748,0,False
U-b0877fdd,S-ae127682,2021-03-03,feature_18,9,3024,0,False
U-2b2964b0,S-25507286,2022-11-29,feature_21,8,461,0,False
U-ed0c7f33,S-f6d81e32,2024-01-02,feature_40,11,4914,0,True
U-ac41e989,S-db69c233,2022-03-23,feature_2,14,584,0,False
U-4429cc5b,S-aae5b0a3,2023-06-01,feature_27,14,721,0,True
U-295d9e0a,S-b7f48569,2022-12-05,feature_29,14,9359,0,False
U-34091601,S-d27f9200,2022-07-03,feature_27,6,194,0,False
U-061bc3c5,S-7419eeb1,2023-03-22,feature_23,16,1127,0,False
U-84818e77,S-95e4a734,2023-12-09,feature_6,14,3887,0,False
U-8576a0db,S-d88f052a,2024-04-07,feature_13,8,296,0,False
U-86c4c426,S-2257321f,2023-07-30,feature_16,13,1440,0,False
U-7ad76bf2,S-30d19419,2022-02-15,feature_7,6,9428,1,False
U-bc58f2c5,S-dd394a32,2023-03-10,feature_28,14,2747,0,False
U-d2bb8671,S-848527b4,2023-08-30,feature_5,9,1285,0,False
U-0ccc19bf,S-21903141,2021-11-24,feature_38,11,6323,1,False
U-220ecefb,S-2e14d2d7,2024-03-31,feature_19,12,3021,0,False
U-40a27df3,S-df31cd21,2024-08-13,feature_24,9,3861,0,False
U-513fa0cb,S-b2e00f81,2022-02-04,feature_27,10,8867,0,False
U-a1636afe,S-4a1492ea,2024-08-30,feature_39,10,29,0,False
U-d4716dea,S-eb23a9c3,2024-08-13,feature_6,14,873,0,False
U-96cdbc5a,S-8c98d9ed,2022-10-12,feature_21,11,912,0,False
U-579d7209,S-b6559f80,2022-10-21,feature_30,9,806,0,False
U-bb9ee0c8,S-b3de578f,2021-01-13,feature_15,13,12133,0,False
U-fdce6cda,S-09900a31,2022-07-20,feature_40,8,1969,0,False
U-d55422d6,S-7ab59c3c,2022-05-29,feature_1,12,296,0,False
U-1428b2aa,S-87d2bd70,2022-06-15,feature_27,10,871,0,False
U-9825d076,S-2d26bc31,2022-03-14,feature_15,10,788,1,False
U-823ae26b,S-766f005c,2024-06-30,feature_5,9,3970,0,False
U-06e56453,S-f20ec587,2023-06-20,feature_2,10,9175,0,False
U-79c3c123,S-bbfbd0e8,2021-08-29,feature_2,7,1018,0,True
U-3bcb7af3,S-fdc745e7,2022-11-15,feature_31,13,521,0,False
U-28b2fd9e,S-568cd252,2022-09-25,feature_35,8,1282,1,False
U-16accd62,S-82eba87c,2021-04-25,feature_18,13,849,0,False
U-367de5f1,S-dc490697,2024-10-16,feature_29,17,282,0,False
U-53596f0a,S-31ef1e48,2021-12-02,feature_12,10,684,0,False
U-46125511,S-f7edcaf5,2021-07-25,feature_33,12,857,0,False
U-396e9875,S-dab9e945,2022-08-28,feature_2,10,8361,1,False
U-f17ec759,S-cb91136f,2024-11-27,feature_12,11,8155,0,False
U-d5879098,S-d6c9d03f,2024-06-04,feature_39,10,4488,0,False
U-aff0f841,S-f0930671,2021-07-29,feature_6,6,149,0,False
U-fe08e8e9,S-957949fa,2024-12-16,feature_16,11,1268,0,False
U-ebcc951e,S-cdfc2036,2022-02-26,feature_19,8,1786,0,False
U-2aa31f4b,S-d48778bd,2021-07-26,feature_31,10,4198,1,False
U-951deb1c,S-0fafca88,2022-09-01,feature_4,13,5144,0,True
U-f48574c4,S-892c3429,2021-12-16,feature_20,11,606,0,False
U-cbe80378,S-52a1a763,2022-11-17,feature_40,14,5962,0,False
U-07272e13,S-f7f1d911,2022-11-01,feature_39,6,2442,0,False
U-bba7b544,S-cf7f7b87,2021-08-15,feature_9,8,279,0,True
U-e23148aa,S-c51fafac,2023-01-18,feature_21,10,6123,0,False
U-8f19b1f3,S-7e4549b5,2024-09-26,feature_33,13,153,0,False
U-c2651d6a,S-7c44ed6e,2023-10-07,feature_3,9,2424,0,False
U-54234a52,S-8a8c3b7b,2024-07-11,feature_27,10,3218,0,False
U-543e6912,S-f5578daa,2021-03-02,feature_9,8,276,0,False
U-ab1527eb,S-98f8c987,2021-11-05,feature_16,9,791,0,False
U-511f3856,S-f59f278e,2021-01-16,feature_26,10,1023,0,True
U-ac08c748,S-9b4a37ca,2022-02-13,feature_25,6,2950,1,False
U-554f9ebe,S-02fde524,2024-12-27,feature_13,11,5314,0,False
U-4a7c8bd4,S-12493acc,2022-01-24,feature_16,11,3299,0,False
U-fef7269b,S-e26dad58,2024-06-05,feature_2,8,320,0,False
U-b1a6c3a1,S-3bd120e0,2022-01-24,feature_24,3,10831,0,False
U-43ac3319,S-be6b8e24,2023-09-03,feature_25,7,1368,0,False
U-921543a5,S-c45e0fd3,2022-06-23,feature_14,8,521,1,False
U-e595fd95,S-edc81903,2021-02-22,feature_39,11,5071,0,True
U-2d45c5e1,S-46e427dc,2024-12-25,feature_1,8,990,0,False
U-9e722b96,S-158eee0d,2024-01-31,feature_8,11,988,1,False
U-1484304c,S-46e11e8e,2024-11-29,feature_23,11,4156,2,True
U-4ca8ee84,S-401f5aa9,2022-06-28,feature_20,11,8767,1,False
U-f0b0331d,S-a4e594f3,2023-08-28,feature_5,8,1728,0,False
U-9b683a4c,S-9e694696,2024-07-27,feature_37,8,3430,0,False
U-47566e39,S-fab22d60,2021-11-24,feature_21,10,670,0,False
U-19293b4b,S-eb3746f1,2023-05-09,feature_1,8,635,0,False
U-024d166b,S-1fcb41a7,2024-02-16,feature_7,5,3461,0,True
U-a8ea070d,S-f4239f83,2022-12-26,feature_39,14,1967,0,False
U-2f2d35c9,S-6d9b393a,2021-01-07,feature_29,9,1818,0,False
U-c62409bd,S-951df58c,2024-05-30,feature_17,10,407,0,False
U-a1d3611e,S-c0e65d34,2023-12-11,feature_9,12,3312,0,False
U-6c7be452,S-b602f99e,2023-03-31,feature_18,11,1270,0,True
U-7173c122,S-f1ca66b4,2021-04-20,feature_30,11,7215,0,False
U-677e2150,S-74b3f230,2021-10-23,feature_29,11,264,1,False
U-452a6760,S-129ec215,2024-01-23,feature_23,9,1546,0,False
U-473b3d14,S-cfe54f0b,2024-09-11,feature_1,13,608,0,False
U-df48a23e,S-ee80639c,2023-01-02,feature_39,6,620,0,False
U-9cd64088,S-d49be50b,2022-11-21,feature_29,6,3239,0,False
U-b248646d,S-8543fbf8,2023-03-20,feature_27,13,2298,0,False
U-d1f04473,S-6e48143f,2021-05-06,feature_9,7,3870,0,False
U-208f489f,S-7aa5a015,2023-04-19,feature_8,9,699,1,False
U-a446822d,S-dcef977f,2022-05-30,feature_15,10,1530,0,False
U-faaaf914,S-09eb61b7,2024-02-01,feature_38,7,170,0,False
U-b34f311b,S-44aabae4,2024-05-22,feature_18,14,451,0,False
U-9b0f7c05,S-1db961ae,2024-04-06,feature_36,11,268,0,False
U-3c93d805,S-6608ebaf,2024-06-30,feature_36,8,2659,0,False
U-bebeac4d,S-3e29664a,2023-01-11,feature_20,4,2030,0,False
U-a23686fa,S-ad092358,2023-03-27,feature_19,14,98,0,False
U-c47fd5d9,S-3575ae1f,2021-06-29,feature_16,9,2310,0,False
U-0fbf8659,S-476a871e,2023-10-11,feature_34,14,591,0,False
U-7c4b0b47,S-88bc79c7,2023-12-08,feature_8,7,4285,0,False
U-b709ad41,S-7da4d784,2023-01-21,feature_2,11,1349,0,False
U-1c2736a3,S-db9c535a,2024-10-31,feature_21,10,4922,0,True
U-ffe97e5c,S-0f02c740,2024-03-13,feature_35,7,3116,0,False
U-3f3cbc66,S-ab11ed05,2024-07-24,feature_5,13,4956,0,True
U-ebfbc564,S-dd92b8ae,2023-06-03,feature_37,12,2177,0,False
U-7051710d,S-00f734d8,2024-04-16,feature_6,8,4498,0,False
U-8d64bb00,S-4943a7d0,2024-04-15,feature_40,7,6609,0,False
U-71e369cb,S-8914d4cd,2024-12-22,feature_6,9,3110,0,False
U-78e3acdd,S-c7fd9d5a,2021-02-22,feature_23,10,293,0,False
U-7c449a46,S-9fd36e06,2023-04-14,feature_28,5,1079,0,False
U-974cb582,S-476a871e,2023-09-07,feature_8,10,886,0,False
U-4ded3bc7,S-6dfbab60,2021-04-10,feature_18,6,729,1,False
U-4e9d7ffe,S-260668d3,2021-08-01,feature_9,12,7313,0,False
U-d32e9530,S-b6710fbe,2024-01-30,feature_6,16,6510,0,False
U-314482f9,S-22f4e2bb,2021-01-17,feature_33,13,908,0,False
U-27c5c52f,S-b04c7293,2022-01-11,feature_9,17,978,0,False
U-58957fcb,S-c2eba3c7,2024-08-18,feature_10,9,5471,0,False
U-d2a61677,S-e8ac7ff8,2022-12-25,feature_19,8,1033,1,True
U-0ff41ca1,S-dc25bec7,2022-04-09,feature_2,10,2223,0,False
U-e4545d41,S-cbac9b45,2022-07-25,feature_22,10,1463,0,False
U-13bde77a,S-19214c54,2021-05-21,feature_31,12,45,0,False
U-87186a0e,S-a255ff12,2023-08-28,feature_9,12,2061,0,False
U-cc185375,S-5b4ee197,2022-06-18,feature_14,10,446,0,False
U-c74f63f6,S-f7f1d911,2023-06-18,feature_26,12,1148,0,True
U-90c681d3,S-ec4a837f,2024-04-06,feature_16,9,1742,0,False
U-3565c2e4,S-916c8195,2024-03-15,feature_11,7,3161,3,False
U-85063e48,S-38adf6e3,2024-02-27,feature_16,5,961,0,False
U-40a4d793,S-8d13984c,2022-04-01,feature_7,10,433,0,False
U-cbf10ac7,S-f9af12af,2024-11-13,feature_3,7,130,0,False
U-93b846a8,S-846fcfa9,2022-03-22,feature_12,5,3897,0,False
U-d7d79c64,S-32321c6a,2022-01-28,feature_29,13,640,0,False
U-05218202,S-f74f11aa,2023-08-17,feature_38,13,836,1,False
U-9083cc2d,S-bf6e4999,2024-12-29,feature_23,9,6903,0,False
U-7f95e246,S-e56f0ae8,2022-11-10,feature_15,12,4891,0,False
U-9a2ad741,S-50e043fd,2021-11-11,feature_11,12,6756,0,False
U-309268c6,S-9c1bf274,2023-08-15,feature_27,10,4155,0,False
U-a7422754,S-46e11e8e,2022-12-06,feature_4,4,586,0,False
U-7489442d,S-08674441,2022-04-15,feature_8,13,5511,0,False
U-b571ace0,S-4bdf9005,2024-11-22,feature_36,9,4576,1,False
U-bc12bb3c,S-c9e2173f,2023-01-31,feature_4,19,504,1,False
U-ba07429f,S-197affe7,2022-08-23,feature_18,8,1274,0,False
U-9cb79680,S-5e037354,2024-04-26,feature_6,13,1222,0,False
U-cb5da558,S-09b47e58,2024-08-26,feature_22,9,399,0,False
U-a3c44352,S-d8a51a1b,2021-06-12,feature_10,12,1840,2,False
U-d5c9403d,S-9c533f57,2024-12-21,feature_28,7,1631,0,False
U-55722e20,S-0a920c73,2021-06-14,feature_15,12,3066,1,False
U-13b4ec5a,S-8b61ce52,2024-10-17,feature_32,4,707,1,False
U-4394a0bc,S-cd0b8fd5,2021-10-04,feature_30,7,4947,0,False
U-3df1c3a0,S-ca5d3dad,2021-04-27,feature_8,9,10420,0,False
U-e71a0cab,S-e0b02a31,2024-03-24,feature_27,6,3505,0,False
U-599a385c,S-bf7b35f8,2024-09-25,feature_23,15,1828,0,False
U-cb973584,S-0d5ffb36,2023-09-20,feature_21,10,6544,0,True
U-813d47c9,S-08ed76ab,2022-09-18,feature_9,9,1331,0,False
U-e1c9e0a8,S-32ef0c6a,2023-06-03,feature_30,9,3271,0,False
U-45fe8d59,S-523394dc,2024-11-04,feature_9,15,2738,0,False
U-e63fab80,S-c8c2240c,2021-08-18,feature_23,13,3316,0,False
U-dbec761d,S-97182c1a,2024-03-19,feature_8,7,2365,0,False
U-06f81d80,S-1d3510bc,2022-05-20,feature_4,14,1308,0,False
U-ffda5ff8,S-34ed64d1,2021-10-02,feature_7,8,627,1,False
U-54bbcc0e,S-27608c00,2022-01-03,feature_35,15,313,0,False
U-89610ef9,S-c43b87dd,2022-06-07,feature_7,8,1249,0,False
U-1ddad6e9,S-22fd0ed2,2021-08-10,feature_29,13,3190,0,True
U-45a4da3d,S-c0d5cfa3,2021-08-08,feature_15,10,546,0,False
U-af3b7b7c,S-ab1cc4bd,2023-02-13,feature_20,11,3694,0,False
U-8960092f,S-7f3a0546,2024-08-31,feature_14,10,3243,0,False
U-76a7e4e7,S-6be29d4e,2023-03-25,feature_26,18,640,0,False
U-99bcb303,S-24665c56,2022-01-19,feature_8,11,2072,1,False
U-251b9f3f,S-0b9e28fa,2024-05-23,feature_29,8,1677,0,False
U-7c8f10be,S-de7e2acc,2024-10-11,feature_14,11,847,0,False
U-1a671c9c,S-cdc2ebac,2021-09-10,feature_11,10,315,0,False
U-c018dfed,S-54242d95,2022-10-28,feature_18,7,185,0,False
U-4b079508,S-de698e8c,2021-04-27,feature_4,13,1905,1,False
U-da5663be,S-441c98e6,2022-07-29,feature_4,10,8495,0,False
U-3c2f458e,S-384320bd,2021-11-21,feature_33,11,1379,1,False
U-87758b96,S-20534d65,2024-06-15,feature_2,12,5695,0,False
U-aa0fab77,S-b07d6a5e,2024-02-13,feature_20,10,1502,0,False
U-dadb3af2,S-1b535c78,2024-08-04,feature_38,5,14,0,False
U-8bd99004,S-df1c7d1e,2022-10-29,feature_23,11,889,0,False
U-8974a99e,S-c16790e5,2023-02-19,feature_22,7,8185,0,False
U-bb838f07,S-837f876c,2022-05-24,feature_11,11,1056,0,False
U-b1414883,S-c0ea750e,2022-06-19,feature_28,5,958,0,False
U-85760e91,S-4ffdfbb5,2024-08-18,feature_17,18,7397,0,False
U-8c1a1503,S-29a52713,2023-08-27,feature_38,7,1784,0,False
U-8c2dd725,S-dcef977f,2021-10-16,feature_30,13,275,0,False
U-eba55ca2,S-0942b7b5,2022-12-17,feature_8,9,5303,0,False
U-f61b2e2c,S-aa7e76c1,2023-09-19,feature_31,10,3966,0,True
U-a87cea5b,S-7b813cd6,2022-12-19,feature_39,10,135,0,False
U-7e543408,S-21878b56,2021-02-22,feature_11,13,500,0,False
U-0687ed43,S-df753f2d,2021-04-20,feature_22,13,4239,0,False
U-057a6143,S-c7fb7b8b,2024-09-12,feature_35,7,1404,0,False
U-0e39bb1e,S-17d35ed9,2022-12-18,feature_12,12,978,0,False
U-99695513,S-cb1e5429,2021-10-31,feature_17,9,2281,0,False
U-6f746c61,S-148145bd,2023-11-24,feature_11,12,1486,0,False
U-d648d583,S-0942b7b5,2022-03-26,feature_1,12,3172,1,False
U-fd99e64b,S-b128cb3d,2022-01-22,feature_29,7,934,0,False
U-876b5a07,S-8d38a34f,2024-02-23,feature_31,6,4228,0,False
U-25808f08,S-64a20924,2022-01-22,feature_28,3,6154,0,False
U-862200d9,S-a1d8cc54,2021-12-19,feature_30,8,2107,0,False
U-ecd321c7,S-ef4cbf38,2021-01-13,feature_28,15,5290,2,False
U-7e3aa651,S-3df7a9ab,2024-08-23,feature_21,9,1334,0,False
U-87fea67c,S-60afefca,2022-02-04,feature_15,9,6075,0,False
U-1dcc73f6,S-d6f544b1,2024-10-19,feature_31,5,11009,0,False
U-93e3e880,S-09f82dcb,2024-03-04,feature_22,5,1084,1,False
U-1b574300,S-ba03dae3,2021-05-04,feature_18,11,258,0,False
U-1d70cce4,S-6eed1856,2021-11-03,feature_5,13,1513,0,False
U-855afcfa,S-84dd7077,2022-04-20,feature_8,8,193,0,False
U-052125c5,S-3306af3b,2022-07-31,feature_36,9,1687,1,False
U-3e2b3d22,S-4cabe189,2021-02-15,feature_30,11,8378,0,False
U-19dc8f8b,S-59382fe3,2021-06-18,feature_39,6,6494,0,False
U-9657d6d9,S-994619fc,2021-08-16,feature_24,8,4074,0,True
U-578d3ed9,S-b4943002,2022-06-01,feature_4,7,890,0,False
U-72f4e055,S-4cda1cde,2021-06-09,feature_3,11,1015,0,False
U-f799df37,S-f9625cf2,2022-06-03,feature_1,6,5864,0,False
U-a9a8ecc3,S-1f2b48d7,2022-04-09,feature_6,11,934,0,False
U-d222265c,S-b4dbc9a6,2022-11-09,feature_40,11,425,1,False
U-bfdf804b,S-2a9e8280,2024-06-15,feature_35,7,8596,0,False
U-8969e663,S-1f19a10e,2021-04-07,feature_38,9,1533,0,False
U-7db55829,S-74f7aabf,2022-09-30,feature_36,7,6589,0,False
U-7905f8ac,S-7fe9bec3,2021-11-18,feature_12,12,7031,0,False
U-343de150,S-464cbccd,2021-01-04,feature_28,6,725,1,False
U-afc50159,S-2be02a45,2022-09-08,feature_17,15,6743,0,False
U-7c365b41,S-021cd4ce,2021-12-08,feature_16,10,5111,0,False
U-c8096bdc,S-092bdff4,2023-10-06,feature_23,5,807,0,False
U-b396bfba,S-b5079c8c,2021-08-09,feature_22,7,234,0,False
U-218f748c,S-134040c6,2021-07-26,feature_15,7,5425,0,False
U-8f2eb3ae,S-38ea7263,2021-10-16,feature_33,12,3992,0,False
U-735a1f40,S-03e0675d,2023-06-18,feature_24,10,2804,1,False
U-4936ce72,S-ce87cead,2023-05-27,feature_14,18,560,1,False
U-9981ac58,S-b6396740,2021-01-07,feature_38,3,4870,0,False
U-1bb8b323,S-e42b8a92,2024-12-03,feature_34,7,12696,0,False
U-117034b8,S-ccc182a1,2024-06-13,feature_16,10,2216,0,False
U-bfcce19e,S-972122e6,2023-04-27,feature_15,11,6740,1,False
U-66cca7d5,S-42dc8c07,2024-06-11,feature_8,8,6306,0,False
U-d6c515bf,S-c8e64ccf,2022-04-10,feature_28,6,8929,1,False
U-8618ac8d,S-8c98d9ed,2021-07-24,feature_25,3,9388,0,False
U-bd299694,S-5d35974a,2024-08-03,feature_5,5,529,0,False
U-0f553ed9,S-74b3f230,2021-02-03,feature_15,12,3717,0,False
U-3dcc55ab,S-43a90a1b,2024-06-14,feature_8,11,630,0,False
U-e23c5411,S-9b7cb71b,2021-03-23,feature_15,10,1773,0,False
U-05507295,S-249f7d09,2022-03-29,feature_8,8,597,0,True
U-8f87730f,S-98b4c384,2024-06-05,feature_23,12,1843,0,False
U-ff483262,S-04e3d499,2021-11-19,feature_16,6,3399,1,False
U-b352df29,S-06316970,2022-03-20,feature_34,5,11753,0,False
U-e95b6304,S-98327780,2023-08-02,feature_13,9,1458,0,False
U-d0f46711,S-c7ec8cf4,2021-02-13,feature_18,8,1227,0,True
U-60e57e24,S-e42170c3,2022-05-18,feature_11,6,2862,0,True
U-73f93f2d,S-217a297a,2021-10-12,feature_29,10,543,0,False
U-1ccf911a,S-e0fe32ab,2024-05-17,feature_3,10,16,0,False
U-c5a45283,S-233ac995,2023-10-02,feature_35,10,494,1,False
U-3dd0a2bd,S-ded63bb0,2023-06-13,feature_22,12,2376,0,False
U-98697368,S-b1652c74,2024-06-12,feature_7,10,2195,0,True
U-a4e065f6,S-392fb6b6,2021-08-03,feature_4,4,270,1,False
U-2f2a03a6,S-6e94b928,2024-04-04,feature_26,9,2447,0,False
U-46fe4b9b,S-df012bc0,2023-12-08,feature_38,16,1178,0,False
U-438d7f72,S-4f660d9a,2021-12-22,feature_1,12,3824,0,False
U-60ea602d,S-bf750995,2021-05-20,feature_22,9,2037,0,False
U-d767b031,S-4d76cd72,2023-12-18,feature_29,4,562,0,False
U-28443e34,S-75e7b1bf,2024-08-06,feature_34,7,5468,0,False
U-e34cd781,S-a7d0a6af,2023-03-01,feature_39,11,2,1,False
U-43aa11bc,S-c929d0b9,2024-08-23,feature_31,9,4496,0,True
U-dc3ce299,S-4b2f6699,2022-04-29,feature_18,4,1100,0,False
U-5552cd5f,S-e4290c61,2023-12-07,feature_37,11,3377,1,False
U-fde6c066,S-e2eb1c8a,2024-05-30,feature_17,3,1531,0,False
U-b2ce938a,S-01365cd9,2022-09-26,feature_36,8,4503,0,False
U-cee5777a,S-c16790e5,2021-10-26,feature_38,2,1080,1,False
U-c9163891,S-f6a5bbcb,2024-02-04,feature_31,7,10312,0,False
U-b99aeb17,S-f386417e,2024-10-28,feature_32,8,1433,0,False
U-51498f67,S-8144812d,2021-05-11,feature_7,3,6944,0,False
U-9419a9e6,S-2ac9a038,2023-07-28,feature_9,7,4849,0,False
U-2e8c4056,S-e2eb1c8a,2021-09-05,feature_31,14,341,0,False
U-bffd75e1,S-764fcd84,2021-08-31,feature_32,7,1023,0,False
U-c434ebdd,S-905c1b5d,2023-02-19,feature_1,10,3085,0,False
U-c5d2e18d,S-70a7219a,2024-04-15,feature_36,10,182,2,False
U-f4e84922,S-779e8117,2022-10-26,feature_25,8,1901,1,False
U-5c30c89f,S-14bc4f47,2023-03-19,feature_20,15,6103,0,False
U-f8e1feb7,S-0d70bbd2,2023-10-22,feature_11,5,2314,0,False
U-ddfa60b4,S-099a9f0e,2021-04-08,feature_3,9,7543,1,False
U-4dbff714,S-19c697cb,2024-06-18,feature_39,10,4996,0,False
U-e8d1b2d6,S-abdf6cf7,2021-03-06,feature_33,12,1623,0,True
U-ff3af6d2,S-55938236,2024-11-11,feature_22,12,61,0,False
U-179e6fe1,S-b8799606,2023-03-23,feature_31,7,610,0,False
U-8085f1b1,S-092bdff4,2022-02-05,feature_28,14,493,1,False
U-90cf7dd6,S-8a17782a,2021-01-04,feature_16,12,503,0,False
U-f4ed7e2f,S-f73b2b3b,2023-01-16,feature_30,12,2275,0,False
U-533be388,S-56936163,2024-03-14,feature_29,13,618,0,False
U-78660410,S-15c7446d,2023-06-06,feature_22,10,603,0,False
U-95ce92f7,S-f2fa6f10,2021-10-17,feature_35,7,5137,0,False
U-80f5661c,S-85ecca0f,2024-09-02,feature_9,11,2386,0,False
U-54d7c4a4,S-fd0b368b,2024-08-05,feature_2,14,1591,0,False
U-71e27acd,S-cc7e11ca,2024-05-01,feature_34,9,559,1,False
U-a0b69aa6,S-be4387c2,2023-07-12,feature_36,14,102,0,False
U-e3fd6cb9,S-0af24b7d,2023-09-21,feature_21,9,1670,0,False
U-bea89214,S-6428f825,2021-06-13,feature_23,12,2557,0,False
U-54aff6bf,S-27b096f1,2021-10-26,feature_23,9,83,0,False
U-5be4b542,S-743dea69,2021-02-07,feature_21,15,2507,0,False
U-f4ff44d3,S-82aea134,2022-01-18,feature_23,5,2448,0,False
U-867bc1f7,S-e59f7e3e,2022-11-09,feature_22,6,2766,0,False
U-554879ba,S-22efeef0,2022-01-18,feature_38,5,735,1,False
U-60ede24d,S-798c617b,2021-04-17,feature_40,10,3907,0,False
U-bebf9df5,S-705ab77f,2023-01-25,feature_20,13,911,0,False
U-31355e04,S-2b0e25bd,2021-11-18,feature_40,11,1392,0,False
U-a2fd460a,S-705ab77f,2023-12-15,feature_20,6,3798,0,False
U-d3cd1379,S-a80848b5,2023-09-24,feature_29,9,2459,2,False
U-3aa2df51,S-fd170de5,2022-09-16,feature_24,6,195,0,False
U-3648c6a2,S-5bca6cfb,2021-07-26,feature_13,8,1381,1,False
U-c5731901,S-94d3caa7,2022-02-04,feature_37,12,4255,0,False
U-c5a9ece2,S-12f1ef28,2021-07-27,feature_19,4,399,0,False
U-550db047,S-47d74698,2024-11-18,feature_33,9,1748,1,False
U-90430b41,S-9c96ec33,2024-04-05,feature_40,6,85,0,False
U-6f612649,S-107e3b93,2022-10-20,feature_33,12,997,0,False
U-c0ad477d,S-251650a3,2023-05-30,feature_8,8,7123,0,False
U-a7f23e4c,S-8400cebb,2022-04-07,feature_2,10,3716,0,False
U-db1cd91d,S-401f5aa9,2024-03-31,feature_3,12,37,0,False
U-97eee294,S-87df6926,2023-03-09,feature_39,6,4752,0,False
U-168ca814,S-871a2ef1,2021-06-20,feature_5,7,11277,0,False
U-8b9ec2a3,S-2dbcb177,2021-03-17,feature_19,12,6597,0,True
U-6754cd76,S-e3af9dbe,2023-03-31,feature_10,9,3528,0,False
U-d691b54b,S-7b47474d,2021-09-27,feature_32,10,580,0,True
U-ed3bcdff,S-e08336fc,2022-09-05,feature_8,9,8939,0,False
U-87abe40e,S-59c677ce,2022-02-04,feature_10,5,4625,0,False
U-96e24a3e,S-3eb6376c,2021-07-22,feature_33,8,3307,0,False
U-bf228361,S-db230700,2024-01-30,feature_36,9,867,0,False
U-64db981f,S-d6876492,2022-01-24,feature_17,12,2398,1,False
U-2ef42655,S-c99da244,2024-06-30,feature_5,5,5879,0,False
U-45d71c72,S-959e5697,2022-01-25,feature_3,7,2309,0,True
U-343954cc,S-a608074b,2022-05-31,feature_8,10,461,0,False
U-50cefd1b,S-1c7be2d2,2024-08-11,feature_7,12,1300,0,False
U-65b01fbf,S-b3d26cad,2024-06-16,feature_10,11,3230,0,False
U-d663a422,S-2b966d24,2024-08-15,feature_34,8,1546,0,False
U-3a1a8148,S-df4c0489,2021-09-12,feature_16,5,466,0,False
U-1aeffcc0,S-54ae6c5c,2023-12-18,feature_8,4,1327,0,False
U-98e3b0bb,S-be4eb1da,2021-05-01,feature_12,12,1015,0,False
U-fc6a00e6,S-c6eba01b,2022-02-18,feature_32,13,7090,0,False
U-f4839878,S-e56f0ae8,2023-06-04,feature_8,2,3851,1,False
U-668ac902,S-3c1b206b,2022-10-04,feature_35,9,1149,1,False
U-82b98376,S-c96883cd,2023-08-14,feature_37,9,6890,1,False
U-9d509a82,S-678f67c7,2021-07-21,feature_20,11,1322,0,False
U-a03701d1,S-49800d75,2021-08-01,feature_19,11,1407,0,False
U-9313c868,S-cb5884c9,2022-06-05,feature_38,9,681,0,False
U-ab84fc74,S-ad75c0b8,2023-01-08,feature_22,6,2532,0,False
U-70e7baee,S-3b0fc641,2024-07-19,feature_31,13,5234,0,False
U-e4b3ef15,S-b500ff79,2022-10-17,feature_34,7,3880,0,False
