subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-0a920c73,A-82c3e3,2021-03-03,,Pro,86,2480,29760,False,True,False,False,monthly,True
S-b3de578f,A-6751ab,2024-11-09,,Pro,136,1313,15756,False,False,False,False,annual,True
S-3fe5a07d,A-7f7de2,2021-09-05,,Enterprise,100,4201,50412,False,False,False,False,monthly,False
S-90487166,A-572cc7,2024-05-22,,Enterprise,123,822,9864,False,False,False,False,annual,False
S-d22b2377,A-5e8a5d,2022-09-01,,Basic,62,4309,51708,False,True,False,False,monthly,True
S-09346190,A-faad0f,2024-06-03,2025-04-17,Enterprise,48,2347,28164,False,False,False,True,annual,True
S-0adff1bc,A-0d5e78,2021-11-05,,Pro,17,645,7740,True,False,False,False,monthly,True
S-f2936fc1,A-f4d2c5,2024-01-31,,Enterprise,158,3642,43704,False,True,False,False,monthly,True
S-cf7f7b87,A-488393,2022-05-05,,Basic,144,881,10572,False,True,False,False,annual,True
S-0c1fe5da,A-d766b2,2024-05-10,,Pro,167,4921,59052,False,False,False,False,annual,True
S-1d01485e,A-f3890c,2023-08-20,,Basic,49,4580,54960,False,False,False,False,monthly,False
S-4de2cecd,A-b4365e,2024-07-09,,Pro,157,76,912,False,False,False,False,annual,True
S-69504963,A-819eaf,2024-10-17,,Pro,63,6251,75012,True,False,False,False,monthly,True
S-72486f10,A-6f29f7,2023-04-06,,Basic,136,388,4656,False,False,False,False,monthly,True
S-16e39548,A-816156,2024-02-25,,Pro,137,3074,36888,False,True,False,False,monthly,True
S-1bf4f295,A-0ff5dc,2023-04-20,,Enterprise,78,1010,12120,True,False,False,False,annual,False
S-55c8901c,A-b4365e,2022-07-21,,Pro,8,281,3372,False,False,False,False,annual,False
S-bd34179b,A-2312e2,2022-05-24,,Enterprise,27,4547,54564,False,False,False,False,annual,True
S-4b2f6699,A-655235,2024-01-13,,Pro,20,1444,17328,False,False,False,False,annual,False
S-663ba61d,A-299f66,2023-11-06,,Pro,151,2392,28704,False,True,False,False,annual,True
S-0fd48915,A-66b64e,2021-02-23,,Basic,103,2022,24264,False,False,False,False,annual,True
S-7d11b023,A-1f5600,2021-06-13,,Enterprise,81,2829,33948,False,False,False,False,monthly,False
S-82e31f5b,A-d0403b,2021-09-09,,Basic,117,1186,14232,False,False,False,False,annual,True
S-451d6291,A-f6b94c,2023-05-17,,Pro,45,2787,33444,False,False,False,False,annual,False
S-e239de93,A-efbe71,2022-02-09,,Enterprise,62,1880,22560,False,False,False,False,monthly,True
S-970e875f,A-144089,2021-11-13,2023-06-30,Basic,101,1642,19704,False,True,False,True,annual,True
S-bf3598c5,A-a63269,2021-12-25,,Pro,184,5192,62304,False,True,False,False,annual,True
S-ebe7a3fb,A-961a05,2022-03-14,2023-02-21,Pro,125,4408,52896,False,False,False,True,monthly,True
S-e66fd519,A-280f2a,2021-10-15,,Pro,110,3006,36072,False,False,False,False,annual,True
S-ca5056ff,A-105528,2021-05-11,,Basic,139,1653,19836,False,False,False,False,monthly,True
S-a4c1c4bf,A-60fec0,2022-06-18,,Enterprise,20,1460,17520,False,False,False,False,monthly,True
S-46b9e923,A-40fc24,2024-12-15,,Pro,174,2712,32544,False,False,False,False,monthly,False
S-955ac826,A-e1406a,2024-08-04,,Pro,88,1470,17640,False,False,False,False,annual,False
S-facc7951,A-f89626,2023-12-28,,Enterprise,128,643,7716,False,False,False,False,monthly,True
S-7f2dc99d,A-17fe97,2023-11-04,,Basic,117,3392,40704,False,False,False,False,monthly,True
S-5ab215c8,A-66ee96,2021-03-30,,Basic,189,1887,22644,False,False,False,False,monthly,False
S-9ea1aee6,A-60fec0,2021-10-11,,Enterprise,89,2765,33180,False,False,False,False,monthly,True
S-8a5020e7,A-e9662a,2021-06-09,,Basic,166,1683,20196,False,True,False,False,annual,True
S-85ecca0f,A-a1f6aa,2024-04-27,,Enterprise,113,2225,26700,False,False,True,False,monthly,True
S-8234e7e5,A-b543ff,2024-01-01,,Pro,65,294,3528,False,False,False,False,annual,True
S-0babfff7,A-b00145,2022-10-19,,Basic,16,6357,76284,False,True,False,False,annual,True
S-b2695ffa,A-b040a0,2021-08-09,,Pro,144,2515,30180,False,True,False,False,monthly,True
S-3985c7b6,A-df55b3,2024-04-06,2024-06-13,Enterprise,70,1773,21276,False,False,False,True,annual,True
S-c300bebe,A-67e8d1,2024-06-29,,Basic,175,1689,20268,False,False,False,False,monthly,False
S-7049764a,A-48a544,2023-02-23,,Enterprise,130,2261,27132,False,False,False,False,annual,True
S-534f0026,A-d22b13,2023-06-26,,Enterprise,153,2983,35796,False,False,False,False,monthly,True
S-67d2ba40,A-0143b8,2024-03-30,,Pro,139,7090,85080,False,False,False,False,monthly,True
S-e8d52ecc,A-377924,2022-01-18,,Enterprise,145,1479,17748,False,True,False,False,monthly,True
S-bdec9fe1,A-715861,2024-05-21,,Basic,4,1350,16200,False,True,False,False,monthly,True
S-1ab3b177,A-ed6bb8,2023-01-11,,Pro,75,608,7296,False,False,False,False,monthly,True
S-04ea939a,A-50e35d,2023-07-13,,Enterprise,108,378,4536,False,False,False,False,monthly,True
S-19e927a4,A-961183,2021-01-08,,Pro,137,3669,44028,False,False,False,False,annual,True
S-4a831cf8,A-bf83ac,2022-11-04,2024-07-19,Basic,9,972,11664,False,True,False,True,monthly,False
S-fad074d9,A-fdeda5,2021-09-17,2022-11-30,Enterprise,119,2639,31668,False,False,True,True,monthly,True
S-eb23a9c3,A-7cb77a,2022-06-16,,Pro,123,301,3612,False,True,False,False,annual,True
S-5fa3b007,A-8ae5b4,2024-07-12,,Basic,175,3414,40968,False,False,False,False,annual,True
S-3c7798fc,A-e6e3cd,2024-01-14,,Enterprise,173,789,9468,True,True,True,False,annual,True
S-89260a8d,A-9e9f30,2023-03-26,,Pro,19,3161,37932,False,False,False,False,annual,False
S-e434b529,A-125cb3,2023-06-07,2025-04-20,Basic,101,4461,53532,False,False,False,True,annual,False
S-10596646,A-50e35d,2023-09-28,,Basic,108,2215,26580,False,False,False,False,annual,True
S-3306af3b,A-cc6cd9,2021-08-06,,Basic,50,3123,37476,True,True,False,False,annual,True
S-056d9d5d,A-388d16,2023-12-11,,Pro,12,2890,34680,True,False,False,False,annual,False
S-86f823cd,A-17fe97,2023-02-24,,Enterprise,179,2569,30828,False,False,False,False,annual,True
S-183abf8d,A-f10061,2022-08-31,,Pro,126,2822,33864,False,True,False,False,monthly,True
S-44876112,A-c32b0a,2022-06-01,,Enterprise,30,970,11640,True,True,False,False,annual,True
S-0588cff2,A-9f9cca,2024-08-11,,Basic,159,3847,46164,False,False,False,False,monthly,True
S-7174a197,A-993774,2023-07-30,,Enterprise,7,792,9504,False,False,False,False,monthly,False
S-b260e6e4,A-31d091,2023-12-28,,Pro,16,1612,19344,False,False,False,False,monthly,True
S-a294b7a3,A-67e8d1,2024-10-20,,Pro,139,598,7176,False,False,False,False,annual,True
S-905c1b5d,A-66ee96,2022-04-07,,Enterprise,187,2397,28764,False,False,False,False,annual,True
S-ef161a81,A-f5777d,2023-09-29,,Pro,6,4501,54012,False,False,False,False,monthly,True
S-d8898cd4,A-ba7802,2024-07-05,,Enterprise,139,2934,35208,False,False,False,False,annual,True
S-904d5948,A-3f9dfa,2024-01-07,2024-12-25,Pro,55,155,1860,False,False,True,True,monthly,True
S-31a80ec1,A-f89626,2024-01-21,,Enterprise,7,2817,33804,False,False,False,False,monthly,True
S-ad092358,A-f6b94c,2023-07-04,,Enterprise,182,1401,16812,False,False,False,False,annual,True
S-904ab0ba,A-b040a0,2023-05-20,,Pro,37,2472,29664,False,False,True,False,monthly,False
S-dbcf9742,A-2bcd7c,2022-12-16,,Enterprise,122,2567,30804,False,True,False,False,monthly,True
S-42cd7651,A-f7395b,2022-05-24,,Basic,67,1772,21264,False,False,False,False,monthly,False
S-75b49f1b,A-dfaa0d,2021-01-27,,Pro,132,927,11124,False,False,True,False,annual,True
S-0b27d466,A-45a1c6,2023-01-23,,Enterprise,16,1091,13092,False,False,False,False,monthly,True
S-27897ad4,A-0bcb7a,2023-09-18,,Basic,35,4649,55788,False,False,False,False,annual,True
S-bc50fc41,A-09489d,2023-12-24,,Enterprise,117,5425,65100,False,False,False,False,annual,False
S-d2033847,A-741acd,2021-09-21,2022-03-25,Basic,108,1224,14688,False,False,False,True,monthly,True
S-ef93e958,A-e3bd6e,2023-07-15,,Pro,166,4047,48564,False,False,False,False,monthly,True
S-bf25a40f,A-b853d2,2022-08-19,,Enterprise,90,1129,13548,False,False,False,False,annual,True
S-c1e6b767,A-7b3b51,2022-01-28,,Enterprise,82,1700,20400,False,False,False,False,annual,False
S-35b438b2,A-47ce41,2024-08-03,,Enterprise,124,3114,37368,False,False,False,False,monthly,True
S-8206d7f9,A-fd7c5d,2023-03-06,,Pro,172,1033,12396,False,False,False,False,monthly,True
S-39eabbed,A-b00145,2022-06-27,,Enterprise,158,2844,34128,False,False,True,False,monthly,True
S-dd7c8d61,A-51eed3,2024-08-16,,Pro,159,1519,18228,False,False,False,False,annual,True
S-63245550,A-3d5546,2021-10-16,,Basic,79,6771,81252,False,False,False,False,monthly,True
S-c4a65e51,A-993774,2021-06-04,,Pro,181,996,11952,False,False,False,False,monthly,True
S-b336c656,A-f4d2c5,2023-11-01,,Pro,101,5557,66684,False,False,False,False,monthly,True
S-9e5e5fdc,A-0249c4,2021-02-05,,Pro,83,923,11076,False,False,False,False,annual,True
S-e560de30,A-64ddde,2022-01-31,2023-10-12,Pro,15,1099,13188,False,True,False,True,annual,True
S-713eeebe,A-6cb2ce,2022-02-14,,Pro,112,321,3852,False,False,False,False,monthly,True
S-d0c53787,A-4c2fc6,2024-06-14,,Enterprise,64,1243,14916,False,True,False,False,annual,True
S-b89b7ba8,A-4064bb,2024-12-12,,Enterprise,126,1390,16680,False,False,False,False,monthly,True
S-eeb126ec,A-a1f6aa,2022-09-10,,Enterprise,52,2519,30228,False,False,False,False,annual,True
S-dab9e945,A-655235,2021-02-19,,Pro,86,3052,36624,False,False,False,False,monthly,True
S-44aabae4,A-0edc7e,2024-02-14,,Pro,135,1657,19884,False,False,False,False,monthly,False
S-3a9d6761,A-51eed3,2022-04-03,,Basic,34,3454,41448,False,False,False,False,monthly,True
S-bf168c67,A-ef6f7e,2023-04-05,,Pro,66,1255,15060,False,False,False,False,annual,True
S-a410997e,A-e5e60e,2022-06-20,,Basic,34,389,4668,False,False,False,False,annual,True
S-f0d6010d,A-9a8bb2,2021-08-24,,Enterprise,18,2332,27984,False,True,False,False,monthly,True
S-acebd16d,A-94b0ff,2024-09-07,,Enterprise,117,485,5820,True,False,False,False,annual,True
S-fd4792ae,A-c0260e,2022-12-27,,Pro,67,1472,17664,False,False,False,False,monthly,True
S-9c413043,A-efbe71,2023-05-10,,Pro,140,533,6396,False,True,False,False,monthly,True
S-2c3aabcf,A-51e832,2024-01-03,,Pro,90,2380,28560,False,False,False,False,monthly,False
S-4347a025,A-bc60c8,2021-09-19,,Enterprise,139,1039,12468,False,False,True,False,monthly,True
S-0c4779c6,A-04a246,2023-01-17,,Pro,28,3126,37512,False,False,False,False,monthly,True
S-8ab60691,A-83f776,2022-06-21,2024-05-11,Pro,168,2257,27084,True,False,False,True,monthly,True
S-046ff54b,A-48a544,2024-08-05,,Basic,21,616,7392,False,False,False,False,annual,True
S-9f41214f,A-2810a5,2022-10-04,,Enterprise,3,980,11760,False,True,False,False,annual,True
S-e5eff219,A-7e69c7,2023-06-26,,Basic,27,7045,84540,False,False,False,False,monthly,True
S-54b89acd,A-4ef13f,2024-05-17,2026-02-10,Basic,125,3622,43464,False,False,True,True,monthly,True
S-09df1f88,A-e1b1a4,2024-09-07,,Pro,138,3119,37428,False,True,False,False,annual,True
S-f2c9f294,A-0c36d9,2023-04-05,,Basic,84,4047,48564,False,False,False,False,annual,True
S-8eae1921,A-6cb2ce,2023-08-10,,Basic,33,3427,41124,False,False,False,False,annual,False
S-5b915892,A-a3efac,2023-12-11,2024-06-30,Pro,108,2278,27336,False,False,False,True,monthly,True
S-92d9314a,A-1b90d5,2023-01-18,,Pro,172,5685,68220,False,False,False,False,monthly,True
S-8f2eefef,A-dc726d,2021-01-15,,Enterprise,117,3617,43404,False,False,False,False,monthly,True
S-11fb1ed3,A-1f5600,2023-09-09,,Basic,186,2000,24000,False,False,True,False,monthly,True
S-36169313,A-c166a2,2022-01-26,2022-05-08,Enterprise,109,5299,63588,False,True,False,True,monthly,False
S-2cb4a422,A-1126a7,2024-04-23,,Basic,166,3340,40080,False,True,False,False,annual,True
S-6905960d,A-f89626,2024-11-28,2026-08-12,Enterprise,174,2629,31548,False,False,False,True,monthly,True
S-e3af9dbe,A-655235,2024-11-23,,Pro,40,1968,23616,False,False,False,False,annual,True
S-481a6373,A-2feda1,2022-05-02,,Basic,144,3843,46116,False,False,False,False,annual,True
S-67e5a84d,A-09bda1,2024-09-03,,Enterprise,90,5232,62784,False,True,False,False,annual,True
S-a51d4db0,A-bc1b91,2022-04-16,,Enterprise,90,222,2664,False,False,False,False,monthly,True
S-6415df24,A-2109a3,2022-06-22,,Enterprise,166,4705,56460,False,False,False,False,annual,True
S-25901bac,A-9f521d,2024-05-13,2025-05-06,Enterprise,54,4218,50616,True,False,False,True,annual,True
S-92554339,A-e21fc9,2024-04-13,,Enterprise,15,1430,17160,False,False,False,False,annual,False
S-dfc74b07,A-49256a,2022-09-02,2024-01-24,Pro,167,312,3744,True,False,False,True,annual,True
S-b78cea91,A-51eed3,2024-10-29,,Pro,71,976,11712,False,False,False,False,annual,False
S-6632a737,A-fd7c5d,2024-02-26,,Basic,132,3968,47616,False,False,False,False,monthly,True
S-3a881f6b,A-2e3f29,2022-07-08,,Pro,12,1473,17676,False,True,False,False,monthly,False
S-e2de138f,A-800523,2023-11-25,,Enterprise,127,720,8640,False,False,False,False,monthly,True
S-cd8fc37b,A-7b8bff,2024-09-17,2026-01-27,Pro,6,3842,46104,True,False,False,True,monthly,True
S-a8a4ae11,A-518980,2024-09-08,,Enterprise,169,1308,15696,False,True,False,False,monthly,False
S-5fa897ef,A-a2e460,2024-11-29,,Pro,163,3426,41112,False,True,False,False,annual,True
S-73dffb3a,A-a722ec,2024-05-13,,Enterprise,144,3639,43668,False,False,False,False,annual,True
S-5ec00e4e,A-a2e816,2024-12-12,,Pro,166,2014,24168,False,False,False,False,annual,True
S-6608ebaf,A-adedd2,2021-10-05,,Basic,101,682,8184,False,False,False,False,monthly,True
S-65ed9831,A-b94147,2023-05-21,2024-06-22,Basic,122,3940,47280,False,False,False,True,monthly,True
S-dd2d888e,A-2c3420,2023-09-20,,Enterprise,14,1359,16308,False,False,False,False,annual,True
S-bf43c7cb,A-1126a7,2024-01-04,,Enterprise,159,4911,58932,True,False,True,False,annual,True
S-c7a6cef4,A-a2a361,2023-05-06,,Pro,173,1023,12276,True,True,False,False,monthly,True
S-03267819,A-49256a,2021-04-04,,Pro,50,805,9660,True,False,False,False,monthly,False
S-39a1a64d,A-91c9c6,2023-07-25,,Pro,168,5350,64200,False,False,False,False,annual,True
S-20e4da75,A-503d27,2023-07-10,,Basic,89,1663,19956,False,False,False,False,annual,False
S-fbe9acab,A-121302,2024-01-13,,Basic,69,1699,20388,False,False,False,False,monthly,True
S-09da86fe,A-001d08,2022-09-27,,Pro,122,126,1512,False,True,True,False,annual,True
S-db66ed43,A-df55b3,2022-06-19,,Enterprise,74,1670,20040,False,False,False,False,annual,True
S-ed812c6a,A-8eb0b9,2024-07-07,,Pro,74,5481,65772,False,False,False,False,annual,True
S-edb40b9e,A-51e832,2023-02-01,2025-01-13,Basic,124,1962,23544,True,False,False,True,annual,True
S-85f1a740,A-d5aaf6,2021-05-15,,Pro,101,758,9096,False,True,False,False,monthly,False
S-e2c55a7d,A-3c413d,2023-01-16,,Enterprise,46,657,7884,False,False,False,False,annual,True
S-1bafc548,A-a91287,2024-08-19,,Basic,158,3890,46680,False,False,False,False,annual,True
S-2057c24d,A-1f44c7,2021-06-28,2021-08-02,Basic,114,3825,45900,False,False,False,True,annual,True
S-fa95b88b,A-00d9f1,2021-04-16,,Basic,160,185,2220,False,False,False,False,annual,True
S-0e33537c,A-a2a361,2023-06-18,2024-04-07,Pro,70,2310,27720,False,False,False,True,annual,True
S-fb7be990,A-559b49,2023-09-10,,Pro,133,3839,46068,False,False,False,False,annual,True
S-f32ff8ae,A-d98759,2024-07-18,,Basic,118,1327,15924,False,False,False,False,annual,True
S-2bcd0c33,A-85322a,2024-01-11,,Enterprise,159,95,1140,False,False,False,False,annual,False
S-ee5ab345,A-39e2df,2023-07-05,,Pro,83,1774,21288,False,True,False,False,annual,True
S-3b2b57f1,A-79589c,2022-10-15,,Enterprise,77,563,6756,True,False,False,False,monthly,True
S-2460cb0a,A-4cf7f7,2022-09-11,,Pro,114,381,4572,False,False,False,False,monthly,False
S-d974ec35,A-9a9689,2024-08-04,,Basic,24,457,5484,False,False,False,False,annual,False
S-498a2397,A-e6343a,2021-08-12,,Basic,79,1545,18540,False,False,False,False,annual,False
S-f36125e4,A-7b3b51,2022-11-03,,Enterprise,52,740,8880,False,False,False,False,monthly,False
S-392fb6b6,A-f2e197,2022-01-06,,Pro,27,1106,13272,False,False,False,False,monthly,True
S-64aa9305,A-246226,2022-03-02,,Enterprise,73,3921,47052,False,False,False,False,annual,True
S-0a3927d2,A-9d4ff6,2024-12-06,2025-08-03,Pro,9,3122,37464,False,False,True,True,annual,True
S-ab93f987,A-7f7de2,2024-07-16,,Pro,60,2811,33732,False,False,False,False,monthly,True
S-60ba4209,A-522b54,2021-01-05,,Enterprise,54,5755,69060,False,False,False,False,monthly,True
S-df06ecf6,A-9b151e,2024-07-31,,Pro,141,1994,23928,False,False,False,False,annual,True
S-19c6e8dd,A-377924,2021-07-13,,Enterprise,164,1864,22368,False,False,False,False,annual,False
S-aa4cdb27,A-715861,2023-08-31,,Basic,172,1238,14856,False,False,True,False,monthly,True
S-63d193b4,A-280f2a,2024-09-11,,Enterprise,37,830,9960,False,False,False,False,annual,True
S-780eb50f,A-949e9c,2021-11-11,,Basic,10,3348,40176,False,False,False,False,monthly,False
S-a1fa9c1c,A-efbe71,2022-05-01,2023-07-20,Pro,157,5623,67476,True,False,False,True,annual,False
S-89d6d088,A-66d8db,2021-10-04,,Pro,163,815,9780,False,False,False,False,monthly,True
S-8560a1c7,A-46d001,2023-02-06,,Enterprise,58,3397,40764,False,False,False,False,annual,True
S-d5625475,A-c166a2,2023-01-30,,Enterprise,135,2844,34128,False,False,False,False,annual,True
S-164d45d2,A-2e3f29,2023-06-18,,Pro,12,2592,31104,False,False,False,False,monthly,False
S-3cfb865f,A-f89626,2022-02-19,,Pro,118,295,3540,False,False,False,False,monthly,True
S-225050c1,A-31d091,2021-01-02,,Pro,95,1628,19536,True,False,False,False,monthly,True
S-3520afb2,A-f56c83,2024-10-23,,Pro,83,3486,41832,False,False,False,False,annual,True
S-72e0d5eb,A-d5aaf6,2024-08-15,,Enterprise,128,233,2796,False,False,False,False,annual,True
S-71c4d6a0,A-2e3f29,2021-12-13,,Enterprise,65,1606,19272,False,True,False,False,annual,True
S-4fbfa3b7,A-b32d86,2021-08-04,,Pro,26,3630,43560,False,False,False,False,monthly,True
S-a242f6bc,A-410148,2021-06-10,,Basic,24,1121,13452,False,False,False,False,monthly,True
S-74daea9c,A-2109a3,2021-11-12,,Pro,41,4566,54792,False,False,False,False,monthly,True
S-c255c36a,A-467260,2022-07-07,2022-12-18,Basic,74,4091,49092,False,False,False,True,monthly,True
S-2161c67b,A-dfaa0d,2021-11-16,,Enterprise,34,2065,24780,False,True,True,False,annual,True
S-09e22fe2,A-6e3d08,2023-07-06,,Pro,44,3019,36228,False,False,False,False,annual,True
S-5997f8c7,A-ef8d69,2021-05-06,,Enterprise,60,3200,38400,False,False,False,False,annual,False
S-b04c0f9c,A-1bf244,2021-08-27,,Pro,106,3,36,False,False,False,False,monthly,True
S-eae7d4f6,A-d78e97,2023-04-16,,Basic,138,2455,29460,False,False,False,False,monthly,True
S-e76923dc,A-2109a3,2024-04-02,,Pro,97,594,7128,True,False,False,False,monthly,True
S-5dbbdaa0,A-a48e9a,2023-08-11,2023-11-04,Basic,97,983,11796,True,False,False,True,annual,True
S-b582e611,A-3f9dfa,2022-11-16,,Basic,186,4402,52824,False,True,False,False,annual,False
S-802320e8,A-f6b94c,2022-02-10,,Enterprise,154,726,8712,False,False,False,False,annual,False
S-93540828,A-4b4931,2022-02-05,,Pro,47,1217,14604,False,True,False,False,annual,True
S-5bee5be3,A-fd7c5d,2023-06-05,,Pro,136,2619,31428,False,True,False,False,monthly,True
S-de9b73e8,A-87ec94,2023-10-22,,Pro,46,2975,35700,False,False,False,False,annual,True
S-aab5b8a1,A-52d296,2021-10-24,,Enterprise,75,4338,52056,False,False,True,False,annual,True
S-844723b6,A-40fc24,2021-07-16,,Enterprise,20,2406,28872,False,False,False,False,annual,True
S-2650f028,A-1b90d5,2021-11-14,,Basic,134,670,8040,False,False,False,False,annual,True
S-ba82d2b0,A-a0ed92,2024-11-29,,Pro,72,3421,41052,False,True,False,False,monthly,True
S-0ca4add9,A-4983af,2022-02-07,,Pro,51,1147,13764,False,False,False,False,monthly,False
S-e7085a4d,A-ed6bb8,2022-04-25,,Enterprise,115,2224,26688,False,False,False,False,monthly,True
S-bbbe0c22,A-c00b52,2024-06-02,2025-03-07,Pro,69,2185,26220,False,False,False,True,annual,True
S-6b295078,A-68948f,2024-12-03,,Basic,123,361,4332,False,True,False,False,annual,True
S-ed3e32b8,A-29b014,2021-01-12,,Enterprise,143,1410,16920,False,False,False,False,annual,True
S-aa93d343,A-186adc,2024-10-27,,Enterprise,185,660,7920,False,False,False,False,annual,True
S-77d05824,A-66ee96,2024-01-27,,Enterprise,93,262,3144,True,False,False,False,monthly,True
S-f1bc7fd8,A-961183,2021-10-13,,Enterprise,170,3927,47124,True,True,False,False,annual,True
S-b34078fe,A-9e6b3e,2023-01-26,,Pro,161,137,1644,False,True,False,False,monthly,False
S-e1e0983f,A-0d5e78,2023-01-24,,Pro,46,116,1392,False,False,False,False,annual,True
S-7276dfba,A-c48f44,2023-07-02,,Pro,146,1745,20940,False,False,False,False,monthly,True
S-c4df8c13,A-12a8c7,2022-09-11,,Enterprise,52,1672,20064,False,False,False,False,monthly,False
S-55bd8ede,A-bc0a07,2022-10-28,,Pro,82,3038,36456,False,False,False,False,monthly,False
S-e82ab55c,A-a4bc9c,2024-07-22,2025-04-03,Basic,16,1858,22296,False,False,False,True,monthly,False
S-05fd6f20,A-17fe97,2022-03-02,,Pro,69,128,1536,False,True,False,False,annual,True
S-c971a07c,A-3d5546,2023-04-23,,Basic,8,5122,61464,False,False,False,False,annual,True
S-39ad42e0,A-3c413d,2021-06-09,,Basic,189,4161,49932,False,False,False,False,annual,True
S-394d5bc6,A-275a5e,2024-01-30,,Enterprise,113,7113,85356,False,False,False,False,monthly,True
S-88e9a517,A-e1fa7f,2023-04-28,,Pro,189,2336,28032,True,False,False,False,annual,True
S-e3ca2d33,A-26efad,2021-03-17,,Pro,75,1637,19644,False,True,False,False,annual,True
S-f3025388,A-df92d4,2021-09-21,,Basic,151,1855,22260,False,True,False,False,annual,True
S-c3eaab4b,A-805f2e,2021-04-22,,Pro,186,60,720,True,True,False,False,monthly,True
S-5d2eed7f,A-388d16,2022-08-24,,Basic,154,2209,26508,False,False,False,False,monthly,True
S-1515ecdf,A-87d27b,2022-06-27,2022-10-10,Enterprise,118,2398,28776,True,False,False,True,monthly,True
S-7111b023,A-2bcd7c,2021-03-01,,Pro,94,1830,21960,False,False,False,False,annual,True
S-753db90e,A-ed72be,2023-05-01,2024-08-13,Basic,92,2179,26148,False,False,False,True,monthly,True
S-fff6ed43,A-2b8e44,2021-05-28,,Basic,185,3659,43908,False,False,True,False,annual,True
S-2da7c1bf,A-daa5e1,2022-12-03,,Enterprise,100,2220,26640,False,False,False,False,annual,True
S-8354e9be,A-51eed3,2024-12-23,,Enterprise,66,3343,40116,False,False,False,False,monthly,True
S-7ed69d15,A-5c19da,2023-03-16,,Basic,108,476,5712,False,True,False,False,monthly,True
S-5fa8f728,A-655235,2023-10-19,,Enterprise,179,1483,17796,True,False,False,False,annual,True
S-af47122b,A-6cb2ce,2021-01-15,,Enterprise,188,3142,37704,True,False,False,False,annual,False
S-a5222ca2,A-aeac12,2021-12-29,,Basic,9,4156,49872,False,False,False,False,annual,True
S-9dc1a5f1,A-7aee9c,2022-04-17,,Enterprise,10,2272,27264,True,True,False,False,annual,True
S-1b1393a7,A-d5aaf6,2024-06-09,,Basic,26,2683,32196,False,False,False,False,monthly,True
S-bd444844,A-bc1b91,2024-05-03,,Basic,30,1337,16044,False,False,False,False,monthly,False
S-fa333b60,A-66d8db,2021-08-15,,Enterprise,165,262,3144,False,False,False,False,annual,True
S-9ce0a239,A-d5aaf6,2021-06-07,,Enterprise,66,619,7428,False,False,False,False,monthly,True
S-5ccdb86c,A-3dc038,2024-12-20,,Basic,166,3765,45180,False,False,False,False,annual,True
S-eb26cd11,A-a63269,2024-05-04,,Basic,112,2500,30000,False,False,False,False,monthly,True
S-8a857d3c,A-d07cf7,2021-05-24,,Enterprise,179,3225,38700,False,True,False,False,annual,True
S-9b63500b,A-671cbf,2023-05-23,,Enterprise,159,4264,51168,False,False,False,False,annual,True
S-0fb568af,A-7cb77a,2021-01-24,,Enterprise,14,1779,21348,False,False,False,False,monthly,True
S-0e7c8daf,A-61408e,2024-11-23,,Basic,49,1745,20940,False,True,False,False,annual,True
S-c0d5cfa3,A-147497,2021-04-23,,Pro,22,496,5952,False,False,False,False,annual,True
S-d273ee9d,A-4cf7f7,2021-11-06,,Pro,84,810,9720,False,False,False,False,monthly,False
S-23a95c03,A-d3d2c6,2023-04-02,2025-03-30,Pro,151,1320,15840,False,True,True,True,monthly,False
S-ca19e375,A-90b550,2024-02-10,,Enterprise,62,630,7560,False,False,False,False,monthly,True
S-abdac989,A-891867,2023-09-05,,Basic,136,1013,12156,False,False,False,False,monthly,False
S-5b39a6e7,A-f56c83,2024-05-04,,Basic,12,2315,27780,False,False,False,False,annual,True
S-67bb5f6a,A-fb30f4,2021-01-18,,Enterprise,7,1806,21672,False,False,False,False,monthly,True
S-68b3dd30,A-71e1df,2021-04-20,,Pro,107,2303,27636,False,True,True,False,monthly,True
S-44ef726a,A-cb96b6,2023-11-01,,Enterprise,111,928,11136,False,False,True,False,monthly,True
S-12e10f51,A-66d8db,2022-08-13,,Enterprise,33,5952,71424,False,False,False,False,monthly,True
S-d48778bd,A-c8e48c,2024-12-02,,Pro,11,924,11088,False,True,False,False,monthly,True
S-ea8f176e,A-d78e97,2021-08-13,,Pro,80,1346,16152,False,False,False,False,annual,True
S-92336e24,A-2b89d4,2024-06-03,2024-11-17,Enterprise,72,2417,29004,False,False,True,True,annual,True
S-39e97436,A-396e8b,2023-09-07,,Basic,96,1319,15828,True,False,False,False,annual,True
S-b52ad4c3,A-6751ab,2022-01-21,,Basic,27,68,816,False,False,False,False,monthly,True
S-dfe629b4,A-a2e816,2021-09-28,,Basic,83,5086,61032,True,False,False,False,annual,True
S-54e4475b,A-8e171c,2022-02-10,,Pro,143,3764,45168,False,False,False,False,monthly,True
S-723e72c5,A-321421,2023-01-23,,Enterprise,84,2684,32208,False,False,False,False,annual,True
S-9b547cfb,A-1788ce,2023-10-09,,Pro,133,1205,14460,False,True,False,False,monthly,True
S-f17dfd20,A-daa5e1,2021-02-22,,Basic,23,1434,17208,False,True,False,False,annual,True
S-ca4881fa,A-51eed3,2021-01-12,,Pro,104,2794,33528,True,False,True,False,monthly,True
